ds,y,no_promoted_skus,unique_stores,no_activated_tiers,customer_activation_index,economic_regressor,event
2016-06-08,696747.5498651,13972,53,32,47.168042452830186,51.23,
2016-06-09,547139.6129411,6261,53,32,43.50530660377358,50.52,
2016-06-10,637354.31962,12011,53,32,47.3502358490566,49.09,
2016-06-11,845838.2061645,7639,53,32,55.11379716981132,49.09,
2016-06-12,947479.764963,8585,53,32,52.9127358490566,49.09,
2016-06-13,685382.193062,7235,53,32,45.075471698113205,48.89,
2016-06-14,622267.7731045,9714,53,32,44.737028301886795,48.49,
2016-06-15,708327.6370845,16034,53,32,47.11379716981132,47.92,
2016-06-16,620526.243001,7642,53,32,47.52653301886792,46.14,
2016-06-17,737897.438279,13274,53,32,50.47995283018868,48.0,
2016-06-18,972971.109711,8524,53,32,63.33608490566038,48.0,
2016-06-19,837363.023871,8814,53,32,54.521816037735846,48.0,
2016-06-20,735754.3648971,7609,53,32,47.303066037735846,49.4,
2016-06-21,679248.0220203,9623,53,32,46.154481132075475,48.95,
2016-06-22,677730.6512057,15476,53,32,45.554245283018865,49.16,
2016-06-23,559653.337429,6384,53,32,42.6627358490566,49.34,
2016-06-24,641812.675912,11846,53,32,46.295400943396224,46.7,
2016-06-25,860296.8349625,6984,53,32,53.71108490566038,46.7,
2016-06-26,954344.666933,8257,53,32,52.01002358490566,46.7,
2016-06-27,684735.608995,6513,53,32,44.68219339622642,45.8,
2016-06-28,596948.934953,8118,53,32,43.5064858490566,47.93,
2016-06-29,632489.476942,13620,53,32,45.01768867924528,49.85,
2016-06-30,554144.864923,6662,53,32,43.553066037735846,48.27,
2016-07-01,857027.5539605,12713,53,32,52.895636792452834,49.02,
2016-07-02,1078485.141848,7331,53,32,60.08372641509434,49.02,
2016-07-03,1126713.707945,8070,53,32,56.627948113207545,49.02,
2016-07-04,850891.598845,6906,53,32,50.113207547169814,47.875,
2016-07-05,728011.558041,9188,53,32,48.40153301886792,46.73,
2016-07-06,752110.940641,16405,53,32,49.018278301886795,47.37,
2016-07-07,591702.7820185,5265,53,32,44.874410377358494,45.22,
2016-07-08,688563.400224,12532,53,32,49.26474056603774,45.37,
2016-07-09,868259.9708787,7671,53,32,55.43985849056604,45.37,
2016-07-10,932486.3001359,8786,53,32,52.33018867924528,45.37,
2016-07-11,688436.1450485,7134,53,32,46.54599056603774,44.73,
2016-07-12,627039.780111,8817,53,32,44.96875,46.82,
2016-07-13,642494.4024465,13382,53,32,44.913325471698116,44.87,
2016-07-14,535124.328126,5346,53,32,43.097877358490564,45.64,
2016-07-15,675032.4290353,11407,53,32,48.43396226415094,45.93,
2016-07-16,887192.885063,6365,53,32,55.72110849056604,45.93,
2016-07-17,932586.6967328,7336,53,32,51.811910377358494,45.93,
2016-07-18,702619.751022,5892,53,32,47.363207547169814,45.23,
2016-07-19,633176.2922806,7823,53,32,45.414504716981135,44.64,
2016-07-20,686848.847004,13216,53,32,47.91627358490566,44.96,
2016-07-21,578823.6890245,5644,53,32,43.7877358490566,43.96,
2016-07-22,646633.655341,10352,53,32,47.482900943396224,43.41,
2016-07-23,822292.472006,5882,53,32,53.833136792452834,43.41,
2016-07-24,847867.677942,6813,53,32,50.180424528301884,43.41,
2016-07-25,697383.602092,5681,53,32,46.6998820754717,42.4,
2016-07-26,622771.923903,7550,53,32,45.12028301886792,42.16,
2016-07-27,651121.9849837,10781,53,32,45.831957547169814,41.9,
2016-07-28,533256.2493581,5647,53,32,42.414504716981135,41.13,
2016-07-29,669585.8378729,11243,53,32,48.431603773584904,41.54,
2016-07-30,910213.871959,6377,53,32,56.750589622641506,41.54,
2016-07-31,997916.9572141,7050,53,32,53.762971698113205,41.54,
2016-08-01,895580.405053,5349,53,32,51.67275943396226,40.05,
2016-08-02,777592.8388893,7884,53,32,50.1438679245283,39.5,
2016-08-03,779844.8100532,13361,53,32,49.841981132075475,40.8,
2016-08-04,622883.098161,5955,53,32,46.29481132075472,41.92,
2016-08-05,704092.7391311,11624,53,32,49.89150943396226,41.83,
2016-08-06,858903.2119025,6266,53,32,54.92099056603774,41.83,
2016-08-07,904321.436838,7562,53,32,51.53478773584906,41.83,
2016-08-08,715195.5388238,6231,53,32,47.801886792452834,43.06,
2016-08-09,635538.981035,8593,53,32,45.479363207547166,42.78,
2016-08-10,658457.436112,13998,53,32,46.58372641509434,41.75,First Cry of Independence
2016-08-11,596729.279945,6448,53,32,45.958136792452834,43.51,
2016-08-12,745662.5051491,11760,53,32,49.189268867924525,44.47,Observance Transfer of First Cry of Independence
2016-08-13,714905.9190669,6521,53,32,49.93219339622642,44.47,
2016-08-14,761826.1289779,7400,53,32,46.2688679245283,44.47,
2016-08-15,720032.299881,6925,52,32,48.90564903846154,45.72,
2016-08-16,718671.651353,8896,52,32,48.71574519230769,46.57,
2016-08-17,725945.703034,14445,52,32,48.92127403846154,46.81,
2016-08-18,577350.5209386,6847,52,32,45.16766826923077,48.2,
2016-08-19,678767.115815,12171,52,32,49.29146634615385,48.48,
2016-08-20,828986.33584,7317,52,32,55.16706730769231,48.48,
2016-08-21,901870.149939,8091,52,32,52.39663461538461,48.48,
2016-08-22,714866.233843,6907,51,32,49.40196078431372,46.8,
2016-08-23,660819.9779755,8720,51,32,48.119485294117645,47.54,
2016-08-24,674613.0479498,13484,51,32,48.060049019607845,46.29,
2016-08-25,554421.529139,5714,51,32,45.1875,46.97,
2016-08-26,646698.272887,11058,51,32,48.73835784313726,47.64,
2016-08-27,791047.534486,6313,51,32,53.82414215686274,47.64,
2016-08-28,858802.419759,7180,51,32,51.25367647058823,47.64,
2016-08-29,671845.736816,6096,51,32,46.44485294117647,46.97,
2016-08-30,624711.335056,8397,51,32,45.982230392156865,46.32,
2016-08-31,731430.1240452,14079,51,32,49.18014705882353,44.68,
2016-09-01,718105.570925,6204,51,32,49.5484068627451,43.17,
2016-09-02,837129.587642,11445,51,32,53.963235294117645,44.39,
2016-09-03,1057581.210918,5986,51,32,61.036151960784316,44.39,
2016-09-04,1109985.857533,6669,51,32,57.068014705882355,44.39,
2016-09-05,813763.2950235,5446,51,32,51.026348039215684,44.620000000000005,
2016-09-06,751583.025072,7130,51,32,51.166666666666664,44.85,
2016-09-07,738543.916999,12437,51,32,48.84742647058823,45.47,
2016-09-08,595849.2986095,5757,51,32,46.11642156862745,47.63,
2016-09-09,658969.026968,11435,51,32,48.77696078431372,45.88,
2016-09-10,915938.559049,6595,51,32,57.66850490196079,45.88,
2016-09-11,1017369.2242663,7187,51,32,56.13357843137255,45.88,
2016-09-12,678776.4591265,5902,51,32,47.25796568627451,46.28,
2016-09-13,603427.946974,7836,51,32,45.36274509803921,44.91,
2016-09-14,624262.071976,13238,51,32,44.78921568627451,43.62,
2016-09-15,568324.812986,8373,51,32,45.79718137254902,43.85,
2016-09-16,691912.601466,14453,51,32,49.50306372549019,43.04,
2016-09-17,899219.297508,9645,51,32,57.78063725490196,43.04,
2016-09-18,1018662.657394,10453,51,32,56.60232843137255,43.04,
2016-09-19,681159.341976,8924,51,32,46.724877450980394,43.34,
2016-09-20,650980.3219717001,10992,51,32,46.919117647058826,43.85,
2016-09-21,666928.400013,16166,51,32,46.72794117647059,45.33,
2016-09-22,533276.332017,9185,51,32,43.677696078431374,46.1,
2016-09-23,663685.9846653,14938,51,32,48.052696078431374,44.36,
2016-09-24,861830.389997,10165,51,32,55.747549019607845,44.36,
2016-09-25,952352.5509251,10902,51,32,53.7297794117647,44.36,
2016-09-26,664217.4402937,9248,51,32,45.986519607843135,45.6,
2016-09-27,587908.3278165,11118,51,32,41.896446078431374,44.65,
2016-09-28,631761.1750463,15766,51,32,44.59068627450981,47.07,
2016-09-29,520744.9210333,8746,51,32,42.26225490196079,47.72,
2016-09-30,703198.490806,14020,51,32,48.48345588235294,47.72,
2016-10-01,1175033.65823,9040,51,32,63.15257352941177,47.72,
2016-10-02,1256480.1709663,10009,51,32,60.89828431372549,47.72,
2016-10-03,833060.55889,8527,51,32,51.52328431372549,48.8,
2016-10-04,724113.096039,11381,51,32,48.63970588235294,48.67,
2016-10-05,749712.3000211,16510,51,32,48.653799019607845,49.75,
2016-10-06,581429.340158,8844,51,32,45.27696078431372,50.44,
2016-10-07,797612.239327,14565,51,32,48.85845588235294,49.76,
2016-10-08,932551.706831,9965,51,33,55.93701723113488,49.76,
2016-10-09,1088251.479908,10957,51,33,55.592394533571,49.76,Independence of Guayaquil
2016-10-10,725312.8469015,9518,51,33,46.16221033868093,49.76,
2016-10-11,625271.993952,11499,51,33,43.55199049316696,50.72,
2016-10-12,665126.077693,15499,51,33,43.80332739156268,50.14,
2016-10-13,558859.8909975,9141,51,33,41.97445038621509,50.47,
2016-10-14,667954.207226,14622,51,33,47.026737967914436,50.35,
2016-10-15,890613.591114,9962,51,33,55.120617944147355,50.35,
2016-10-16,1104504.6882152,11029,51,33,55.8235294117647,50.35,
2016-10-17,710456.4240015,8913,51,33,45.5222816399287,49.97,
2016-10-18,630638.592023,10764,51,33,43.750445632798574,50.3,
2016-10-19,647823.468973,15074,51,33,43.3339275103981,51.59,
2016-10-20,583001.280078,8438,51,33,43.491384432560906,50.31,
2016-10-21,669453.5420583,13952,51,33,46.491384432560906,50.61,
2016-10-22,843626.415914,8824,51,33,53.390968508615565,50.61,
2016-10-23,1022953.689959,10108,51,33,53.99049316696375,50.61,
2016-10-24,668507.6451983,8278,51,33,43.58526440879382,50.18,
2016-10-25,610590.8979547,10318,51,33,43.41889483065954,49.45,
2016-10-26,633413.8905697,20046,51,33,43.26678550207962,48.75,
2016-10-27,544361.4798829,12296,52,33,41.67016317016317,49.71,
2016-10-28,638838.252231,18399,52,32,46.19951923076923,48.72,
2016-10-29,841074.6969995,15002,52,33,52.696969696969695,48.72,
2016-10-30,954838.191008,15945,52,33,51.71561771561772,48.72,
2016-10-31,654923.5029715,13089,52,33,44.282051282051285,46.83,
2016-11-01,811832.445984,15036,52,33,49.56293706293706,46.66,
2016-11-02,969033.618953,21832,52,33,52.71212121212121,45.32,Day of the Deceased
2016-11-03,793811.6841115,13041,52,33,48.091491841491845,44.66,Independence of Cuenca
2016-11-04,858468.216477,17726,52,33,49.97785547785548,44.07,Extended Holiday for Day of the Deceased
2016-11-05,887751.298669,13143,52,33,51.75990675990676,44.07,
2016-11-06,1140367.104134,14731,52,33,53.7004662004662,44.07,
2016-11-07,849451.0429045,12332,52,33,48.434731934731936,44.88,
2016-11-08,767439.628434,13995,52,33,46.57167832167832,44.96,
2016-11-09,790276.839009,21413,52,33,46.66491841491842,45.2,
2016-11-10,588241.7590247,11964,52,33,42.40559440559441,44.62,
2016-11-11,713396.4541223,17688,52,33,45.92948717948718,43.39,
2016-11-12,929802.771943,13278,52,33,54.03030303030303,43.39,Compensation for Extended Day of the Deceased Holiday
2016-11-13,1188982.232398,14446,52,33,57.3479020979021,43.39,
2016-11-14,735723.172977,10519,51,33,45.93998811645871,43.29,
2016-11-15,691801.6290437999,13178,51,33,45.544266191325015,45.86,
2016-11-16,830431.7415873,20041,51,33,48.48663101604278,45.56,
2016-11-17,615228.2560159,9983,51,33,44.56268568033274,45.37,
2016-11-18,738265.552222,15252,52,33,47.7004662004662,45.69,
2016-11-19,935656.0010137,11708,52,33,55.23951048951049,45.69,
2016-11-20,1125178.987911,12877,52,33,56.158508158508155,45.69,
2016-11-21,773762.280859,11295,52,33,47.515151515151516,47.48,
2016-11-22,690281.251004,13276,52,33,47.05594405594405,48.07,
2016-11-23,753685.041456,20488,52,33,48.01282051282051,46.72,
2016-11-24,595457.3062203,11234,52,33,44.56818181818182,46.72,
2016-11-25,737819.484836,17137,52,33,50.688228438228435,46.72,Black Friday
2016-11-26,908066.823384,12489,52,33,56.37995337995338,46.72,
2016-11-27,1056721.5920875,13624,52,33,55.72727272727273,46.72,
2016-11-28,752583.7680527,11861,52,33,46.455128205128204,45.66,Cyber Monday
2016-11-29,645760.5082353,13347,52,33,43.38519813519814,45.29,
2016-11-30,767361.704324,19424,52,33,47.01631701631702,49.41,
2016-12-01,843603.315088,12985,52,33,49.328088578088575,51.08,
2016-12-02,853454.930795,18819,52,33,50.56818181818182,51.7,
2016-12-03,1113440.567059,14279,53,33,58.56432246998285,51.7,
2016-12-04,1276195.0362097,15186,53,33,59.40937678673528,51.7,
2016-12-05,896824.938971,13159,53,33,50.85591766723842,51.72,
2016-12-06,932546.385931,15573,53,33,53.00171526586621,50.95,
2016-12-07,867653.7351403,26861,53,33,50.71412235563179,49.85,
2016-12-08,674077.382905,13681,53,33,47.19839908519154,50.84,
2016-12-09,774941.923982,19275,53,33,51.871355060034304,51.51,
2016-12-10,920050.745917,14826,53,33,57.52887364208119,51.51,
2016-12-11,1119324.243986,16281,53,33,57.79130931961121,51.51,
2016-12-12,844251.703802,13791,53,33,49.22412807318468,52.74,
2016-12-13,747161.615593,16204,53,33,49.12921669525443,52.99,
2016-12-14,829763.2190675,21728,53,33,51.12464265294454,51.01,
2016-12-15,747641.1828753001,14623,53,33,52.329902801600916,50.9,
2016-12-16,918899.786306,20131,53,33,57.01372212692967,51.93,
2016-12-17,1071655.6282493,15863,53,33,65.4459691252144,51.93,
2016-12-18,1260471.9085900001,17228,53,33,66.48885077186964,51.93,
2016-12-19,1028242.8227987,15014,53,33,61.04059462550028,52.13,
2016-12-20,1080402.388032,17861,53,33,66.54774156660949,52.22,
2016-12-21,1181307.3270735,23427,53,33,75.50600343053173,51.44,Four Days Before Christmas
2016-12-22,1135849.391084,15486,53,33,79.41223556317895,51.98,Three Days Before Christmas
2016-12-23,1282145.5171351,21531,53,33,89.72670097198399,52.01,Two Days Before Christmas
2016-12-24,1246837.8430543,15250,53,33,95.79302458547741,52.01,Day Before Christmas
2016-12-26,1032770.748898,14818,53,33,60.33390508862207,52.415,Day After Christmas
2016-12-27,842475.490118,16147,53,33,54.684391080617495,52.82,
2016-12-28,951533.7138481,23634,53,33,59.300743281875356,54.01,
2016-12-29,894108.236835,15877,53,33,58.699256718124644,53.8,
2016-12-30,1163643.0379923,21974,53,33,73.05374499714122,53.75,
2016-12-31,1109012.812049,15984,53,33,77.5117209834191,53.75,Day Before New Year’s Day
2017-01-01,12082.500997,170,1,28,58.642857142857146,53.75,New Year’s Day
2017-01-02,1402306.370834,11812,53,33,61.58833619210978,53.055,Observance Transfer of New Year’s Day
2017-01-03,1104377.0798245,13906,53,33,55.56603773584906,52.36,
2017-01-04,990093.463742,22918,53,33,52.33104631217839,53.26,
2017-01-05,777620.9540695,8550,53,33,48.55917667238422,53.77,
2017-01-06,839600.237989,15539,53,33,51.43682104059462,53.98,
2017-01-07,1103806.298949,10406,53,33,58.86449399656947,53.98,
2017-01-08,1192543.750978,11277,53,33,55.336763865065755,53.98,
2017-01-09,793724.8969065,9642,53,33,46.94739851343625,51.95,
2017-01-10,742635.5692609,11820,53,33,45.701543739279586,50.82,
2017-01-11,770742.690065,17301,53,33,46.13607775871927,52.19,
2017-01-12,629635.794004,9601,53,33,43.276729559748425,53.01,
2017-01-13,768898.9443882,15674,53,33,48.066323613493424,52.36,
2017-01-14,1021050.536226,10682,53,33,57.130360205831906,52.36,
2017-01-15,1175725.165838,11548,53,33,55.521440823327616,52.36,
2017-01-16,824488.666175,9912,53,33,48.04917095483133,52.405,
2017-01-17,750836.542952,12064,53,33,45.79359634076615,52.45,
2017-01-18,782656.0246723,18723,53,33,46.303030303030305,51.12,
2017-01-19,606949.7448793,9633,53,33,42.53173241852487,51.39,
2017-01-20,725703.6910875,14854,53,33,45.13950829045169,52.33,
2017-01-21,1072721.724905,10194,53,33,58.21212121212121,52.33,
2017-01-22,1148214.358454,11257,53,33,55.45969125214408,52.33,
2017-01-23,798133.612125,9356,53,33,47.699256718124644,52.77,
2017-01-24,721275.774781,11940,53,33,45.25385934819897,52.38,
2017-01-25,744342.5929227,18532,53,33,45.34877072612922,52.14,
2017-01-26,576515.5369877,7560,53,33,41.481417953116065,53.24,
2017-01-27,722113.958837,13112,53,33,47.27329902801601,53.18,
2017-01-28,977850.40585,8264,53,33,55.68667810177244,53.18,
2017-01-29,1075166.993043,9260,53,33,52.42824471126358,53.18,
2017-01-30,698123.768037,7330,53,33,42.930817610062896,52.63,
2017-01-31,778222.285925,10584,53,33,46.91709548313322,52.75,
2017-02-01,961777.382874,16375,53,33,50.29388221841052,53.9,
2017-02-02,748882.732615,8017,53,33,47.493996569468266,53.55,
2017-02-03,834667.1519293,13655,53,33,50.64322469982847,53.81,
2017-02-04,1132788.541413,8302,53,33,60.21269296740995,53.81,
2017-02-05,1151987.631095,9052,53,33,55.82046883933676,53.81,
2017-02-06,786672.394181,7734,53,33,48.34591194968554,53.01,
2017-02-07,739431.213302,9964,53,33,47.685534591194966,52.19,
2017-02-08,783605.377185,19103,53,33,47.96512292738708,52.37,
2017-02-09,624387.487899,7213,53,33,44.24356775300171,52.99,
2017-02-10,752207.2398545,12607,53,33,49.37621497998857,53.84,
2017-02-11,944924.65301,7840,53,33,55.58204688393368,53.84,
2017-02-12,1074820.900014,8800,53,33,53.41852487135506,53.84,
2017-02-13,794314.4320675,7527,53,33,53.56660949113779,52.96,
2017-02-14,642613.187069,9653,53,33,56.81589479702687,53.21,
2017-02-15,745780.355084,17201,53,33,46.02687249857061,53.11,
2017-02-16,645968.2570671,8104,53,33,44.53230417381361,53.41,
2017-02-17,758855.71279,13615,53,33,48.25500285877644,53.41,
2017-02-18,1063394.844003,8434,53,32,59.7936320754717,53.41,
2017-02-19,858897.1230135,9119,53,32,48.3189858490566,53.41,
2017-02-20,759120.0599607,8008,53,33,45.43739279588336,53.715,
2017-02-21,717807.6770255,10436,53,33,45.63007432818753,54.02,
2017-02-22,739388.0344027,16096,53,33,45.61921097770154,53.61,
2017-02-23,675578.500156,8374,53,33,47.33847913093196,54.48,
2017-02-24,816197.498952,14147,53,33,50.98341909662664,53.99,
2017-02-25,1026011.2228075,9005,53,33,57.893081761006286,53.99,
2017-02-26,775708.987978,9260,53,33,46.23213264722699,53.99,
2017-02-27,744956.948138,8398,53,33,45.36077758719268,54.04,Carnival
2017-02-28,949366.8290505,11215,53,33,50.259576901086334,54.0,Carnival
2017-03-01,1008521.709962,18621,53,33,51.343053173241856,53.82,
2017-03-02,836225.179072,9186,53,33,49.3390508862207,52.63,
2017-03-03,882639.776274,15308,53,33,51.00686106346484,53.33,
2017-03-04,1125736.3470592,9661,53,33,58.922241280731846,53.33,
2017-03-05,1196983.690104,10362,53,33,56.0251572327044,53.33,
2017-03-06,790143.2410905,8100,53,33,47.21783876500858,53.19,
2017-03-07,761866.729975,10556,53,33,47.06403659233848,52.68,
2017-03-08,781046.6619577,16073,53,33,49.59405374499714,49.83,
2017-03-09,653901.1919827,7340,53,33,43.98284734133791,48.75,
2017-03-10,773855.30685,13248,53,33,48.42252715837621,48.05,
2017-03-11,1001174.4340065,7610,53,33,55.7581475128645,48.05,
2017-03-12,1146006.826973,8594,53,33,54.79817038307604,48.05,
2017-03-13,754390.380036,7142,53,33,45.67581475128645,47.95,
2017-03-14,700998.0346447,9650,53,33,44.711263579188106,47.24,
2017-03-15,815621.887369,15436,53,33,48.35563178959406,48.34,
2017-03-16,699108.166824,7569,53,33,45.18582046883934,48.3,
2017-03-17,812306.77427,14263,53,33,49.915951972555746,48.34,
2017-03-18,1038906.566154,8705,53,33,56.65751858204688,48.34,
2017-03-19,1157140.638587,9579,53,33,55.310463121783876,48.34,
2017-03-20,826428.90991,8349,53,33,48.60205831903945,47.79,
2017-03-21,746620.926177,11112,53,33,46.721555174385365,47.02,
2017-03-22,767880.804934,16052,53,33,45.82046883933676,47.29,
2017-03-23,670848.010029,6839,53,33,44.59062321326472,47.0,
2017-03-24,787914.125515,13149,53,33,47.63522012578616,47.3,
2017-03-25,1038139.316887,8520,53,33,56.73813607775872,47.3,
2017-03-26,1101557.476706,9434,53,33,52.97884505431675,47.3,
2017-03-27,784103.265042,7884,53,33,46.23899371069182,47.02,
2017-03-28,702943.9485770001,10654,53,33,44.40594625500286,48.36,
2017-03-29,824632.985033,17151,53,33,46.83704974271012,49.47,
2017-03-30,637624.340998,9116,53,33,43.05546026300743,50.3,
2017-03-31,878750.03788,14027,53,33,49.76214979988565,50.54,
2017-04-01,1463083.962459,7450,53,32,66.67629716981132,50.54,
2017-04-02,1138650.058898,7946,53,32,55.83490566037736,50.54,
2017-04-03,835191.622029,6545,53,33,46.480274442538594,50.25,
2017-04-04,835602.6360017,9316,53,33,48.52601486563751,50.99,
2017-04-05,846631.307907,15094,53,33,48.74499714122356,51.14,
2017-04-06,683059.570103,6973,53,33,46.18353344768439,51.69,
2017-04-07,765502.211925,12478,53,33,49.04574042309891,52.25,
2017-04-08,988591.469958,7567,53,33,56.05088622069754,52.25,
2017-04-09,1101713.657101,8423,53,33,54.097770154373926,52.25,
2017-04-10,739392.130988,6662,53,33,46.8084619782733,53.06,
2017-04-11,741331.430196,9681,53,33,48.087478559176674,53.38,
2017-04-12,791762.312883,18094,53,33,48.05717552887364,53.12,
2017-04-13,737029.565183,10215,53,33,51.887935963407664,53.19,
2017-04-14,740889.486829,15812,53,33,49.46655231560892,52.905,Good Friday
2017-04-15,898610.217928,10690,53,33,55.55460263007433,52.905,
2017-04-16,985493.795113,11676,53,33,51.83762149799885,52.905,
2017-04-17,775916.9059055,10152,53,33,47.480274442538594,52.62,
2017-04-18,717196.315762,11980,53,33,45.93138936535163,52.46,
2017-04-19,735733.2142477001,19618,53,33,45.16809605488851,50.49,
2017-04-20,675804.0219027,11231,54,33,46.523569023569024,50.26,
2017-04-21,795795.893872,18291,54,33,50.53591470258137,49.64,
2017-04-22,974952.817869,12972,54,33,56.748035914702584,49.64,
2017-04-23,1140070.2748035,14276,54,33,56.78226711560045,49.64,
2017-04-24,755072.530945,12476,54,33,45.960157126823795,48.9,
2017-04-25,718996.080637,14844,54,33,46.12401795735129,49.22,
2017-04-26,781159.2829995,21140,54,33,47.53591470258137,49.22,
2017-04-27,624910.0260955,12602,54,33,44.31593714927048,48.96,
2017-04-28,797636.6251025,18991,54,33,49.08754208754209,49.31,
2017-04-29,1068279.815941,13643,54,33,58.84960718294052,49.31,
2017-04-30,1041249.2479705,14204,54,33,54.160493827160494,49.31,
2017-05-01,1306699.366897,12733,54,33,59.73063973063973,48.83,Labor Day
2017-05-02,907324.094113,14139,54,33,49.75757575757576,47.65,
2017-05-03,924247.257204,21181,54,33,50.343995510662175,47.79,
2017-05-04,716654.608983,10040,54,33,45.99158249158249,45.55,
2017-05-05,780798.407016,15908,54,33,47.88608305274972,46.23,
2017-05-06,1039417.861868,10346,54,33,58.47530864197531,46.23,
2017-05-07,1227380.607924,11503,54,33,57.91806958473625,46.23,
2017-05-08,776307.495015,9552,54,33,47.26206509539843,46.46,
2017-05-09,715811.198881,12040,54,33,46.209315375982044,45.84,
2017-05-10,766101.907094,20292,54,33,46.93434343434343,47.28,
2017-05-11,648650.413039,11109,54,33,45.721661054994385,47.81,
2017-05-12,764812.415784,16721,54,33,51.33670033670034,47.83,
2017-05-13,1116976.891153,12225,54,33,68.40011223344557,47.83,Day Before Mother’s Day
2017-05-14,884199.9138385,12682,54,33,56.82210998877665,47.83,Mother’s Day
2017-05-15,823035.572122,11265,54,33,46.978675645342314,48.86,
2017-05-16,807803.8950783,13685,54,33,47.99551066217733,48.64,
2017-05-17,841407.607944,18617,54,33,48.013468013468014,49.04,
2017-05-18,628487.989962,10594,54,33,43.52469135802469,49.36,
2017-05-19,773775.4378677,15706,54,33,48.42087542087542,50.32,
2017-05-20,1035667.381833,10841,54,33,57.07575757575758,50.32,
2017-05-21,1201938.886229,12033,54,33,57.029180695847366,50.32,
2017-05-22,778935.156126,10039,54,33,47.165544332211,50.81,
2017-05-23,723151.767982,12292,54,33,46.02020202020202,51.12,
2017-05-24,746303.6271255,20850,54,33,45.947811447811446,50.99,Battle of Pichincha
2017-05-25,620108.24391,9527,54,33,44.052188552188554,48.57,
2017-05-26,984511.1521135,16458,54,33,54.127384960718295,49.58,Observance Transfer of Battle of Pichincha
2017-05-27,932219.893144,10604,54,33,54.15768799102133,49.58,
2017-05-28,1061771.636907,11854,54,33,53.29405162738496,49.58,
2017-05-29,776813.137038,10056,54,33,46.64478114478114,49.605000000000004,
2017-05-30,742471.2769905,12281,54,33,46.694725028058365,49.63,
2017-05-31,858062.149411,17457,54,33,52.39337822671156,48.29,
2017-06-01,766859.172845,3498,54,33,50.601010101010104,48.32,
2017-06-02,918421.319125,13480,54,33,51.537598204264874,47.68,
2017-06-03,1176138.109152,9337,54,33,60.025252525252526,47.68,
2017-06-04,1376511.520495,10512,54,33,60.029180695847366,47.68,
2017-06-05,912693.8511,8750,54,33,49.53591470258137,47.4,
2017-06-06,805546.647956,11319,54,33,47.388888888888886,48.13,
2017-06-07,842979.8370823,17369,54,33,48.12457912457913,45.8,
2017-06-08,667099.801025,10621,54,33,44.05162738496072,45.68,
2017-06-09,795116.1360699,15713,54,33,49.06341189674523,45.82,
2017-06-10,993732.684049,11792,54,32,57.70601851851852,45.82,
2017-06-11,1213673.946877,13187,54,33,56.597081930415264,45.82,
2017-06-12,768349.7589517,10854,54,33,45.499438832772164,46.1,
2017-06-13,729412.959849,13186,54,33,45.48989898989899,46.41,
2017-06-14,785885.9088963,20019,54,33,46.437710437710436,44.79,
2017-06-15,660338.346974,10081,54,33,45.92087542087542,44.47,
2017-06-16,834786.4275550001,15820,54,33,52.10549943883277,44.73,
2017-06-17,1096133.5508865,11567,54,33,64.08585858585859,44.73,
2017-06-18,965144.121179,12259,54,33,55.6638608305275,44.73,
2017-06-19,791146.393731,10399,54,32,47.9693287037037,44.24,
2017-06-20,787326.7170395,13072,54,32,48.326388888888886,43.34,
2017-06-21,766159.0112892,21009,54,32,47.99131944444444,42.48,
2017-06-22,609868.8309586,11620,54,33,43.568462401795735,42.53,
2017-06-23,761049.7450639,17672,54,33,48.45454545454545,42.86,
2017-06-24,963268.227135,12262,54,33,55.58754208754209,42.86,
2017-06-25,1092610.858614,13371,54,33,53.35690235690236,42.86,
2017-06-26,755367.8450665,10857,54,33,45.70314253647587,43.24,
2017-06-27,682218.468913,13169,54,33,44.45903479236812,44.25,
2017-06-28,731896.9850105,20138,54,32,46.61516203703704,44.74,
2017-06-29,630811.802872,13403,54,33,43.72727272727273,44.88,
2017-06-30,802273.1392327,18245,54,33,49.58922558922559,46.02,
2017-07-01,1207529.921868,13017,54,33,61.16329966329966,46.02,
2017-07-02,1296379.2175535,13882,54,33,58.58136924803591,46.02,
2017-07-03,925143.408816,12329,54,33,51.05274971941638,45.71666666666667,
2017-07-04,832359.2860137,14888,54,32,51.567708333333336,45.413333333333334,
2017-07-05,844301.613116,23049,54,33,49.99158249158249,45.11,
2017-07-06,700272.0099567,13192,54,33,46.53591470258137,45.52,
2017-07-07,805792.302193,18485,54,33,50.20594837261504,44.25,
2017-07-08,998347.1930085,13428,54,33,56.87373737373738,44.25,
2017-07-09,1100833.322376,14273,54,32,56.57233796296296,44.25,
2017-07-10,804158.8610365,12239,54,33,48.00617283950617,44.4,
2017-07-11,730534.767701,14429,54,33,46.61672278338945,45.06,
2017-07-12,748799.9959087,20226,54,32,48.70081018518518,45.48,
2017-07-13,629651.3629294999,10199,54,32,45.55555555555556,46.06,
2017-07-14,765489.6173932999,16059,54,33,49.19809203142537,46.53,
2017-07-15,969077.125075,11079,54,33,56.28114478114478,46.53,
2017-07-16,1100803.699023,11720,54,32,55.6244212962963,46.53,
2017-07-17,818325.522149,10056,54,33,47.9668911335578,46.02,
2017-07-18,730133.70894,12065,54,33,46.165544332211,46.4,
2017-07-19,767978.778078,18201,54,33,46.725589225589225,47.1,
2017-07-20,688288.067857,10708,54,32,47.698495370370374,46.73,
2017-07-21,782418.2992188,15340,54,33,49.72671156004489,45.78,
